Drug,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
GABAPENTIN,10.576064342403628,10.576064342403628,0.07928240740740722,-0.7061574074074068,0.6737273296978754,22.083333333333332,171.23999999999992,154.10399999999996,171.125928784,70,0,0.3034555879594419,-0.48121457066033124,0.48121457066033124,0.3034555879594419,1.3333333333333333,1.9166666666666667,2.3333333333333335,16.365345369539725,9.717817546969004,2.321480205694005,-2.3416982142331233,2.3758786912644423,-2.344426008588456,5.673151788239589,-0.1397408588295022,2.0484490301472014,2.532630281022175,161.9114705065293,9.02709773749546,7.382559623459281,7.382559623459281,5.684269172402757,4.603746186412143,4.603746186412143,3.835299555531742,3.835299555531742,2.8734519894182267,2.8734519894182267,2.075644526710341,2.075644526710341,-0.5700000000000001,491.62776723532835,9.517489063867016,3.895613316930221,2.2058301462550474,72.94860333872568,10.84019487200289,0,0,0,0,5.9693052879518484,4.794537184071822,0,0,0,19.26246486877803,24.801390121161372,0,6.4208216229260096,9.901064578912528,5.9693052879518484,0,0,11.148657946558963,38.524929737556064,6.544756405912575,0,0,0,5.733667477162185,0,0,0,17.62058908870513,4.794537184071822,5.414990469396779,38.524929737556064,0,0,0,0,63.32000000000001,5.9693052879518484,4.794537184071822,0,11.835812092322788,6.544756405912575,25.683286491704038,6.4208216229260096,0,0,0,10.84019487200289,0,0,10.576064342403628,8.706489512471656,5.543912037037037,-0.7061574074074068,0,5.76927484882842,0.5270833333333333,0,0.8888888888888888,12,3,3,1,0,1,0,0,0,0,0,0,2,2,3,0,3,1,0,1,0,0,3.0897047617448408,1,1.3702999999999994,46.82520000000003,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PREGABALIN,10.294544595616024,10.294544595616024,0.14583333333333304,-0.7489814814814812,0.6306196110552211,13.454545454545455,159.229,142.093,159.125928784,66,0,0.3031719403349951,-0.48122220770897245,0.48122220770897245,0.3031719403349951,1.5454545454545454,2.090909090909091,2.3636363636363638,16.36522934940139,9.943728206473665,2.1185921211300784,-2.1334123936516045,2.1303904526271364,-2.1915943443179597,5.665284958930585,-0.13765979774928083,1.8393274935143755,3.6645690593675506,123.26046567326583,8.85337115112852,7.208833037092342,7.208833037092342,5.0577493102643665,3.977226324273752,3.977226324273752,3.329139463148107,3.329139463148107,1.6013667483033724,1.6013667483033724,1.1765089532696094,1.1765089532696094,-0.5700000000000001,176.57543937738006,10.430000000000001,5.129492287873465,5.854178154825026,67.58949237785829,10.84019487200289,0,0,0,0,5.9693052879518484,4.794537184071822,0,0,0,13.847474399381248,24.801390121161372,6.4208216229260096,0,9.901064578912528,5.9693052879518484,0,0,17.569479569484972,26.689117645233267,6.544756405912575,0,0,0,5.733667477162185,0,0,0,17.62058908870513,4.794537184071822,11.835812092322787,26.689117645233267,0,0,0,0,63.32000000000001,5.9693052879518484,4.794537184071822,0,12.338727669087403,12.462662452073968,6.4208216229260096,0,0,0,13.847474399381248,10.84019487200289,0,0,10.294544595616024,8.472339380196523,5.406018518518518,-0.07268518518518541,0,1.1086111111111112,4.624504913076342,0,0.875,11,3,3,0,0,0,0,0,0,0,1,0,2,2,3,0,5,0,0,0,0,0,4.863691323865477,0,1.0821,44.2522,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACYCLOVIR,11.410637676366843,11.410637676366843,0.029081658898127527,-0.38573315591668744,0.554385971786765,11.0625,225.20799999999997,214.11999999999998,225.086189212,86,0,0.2799857321708005,-0.3939786739601539,0.3939786739601539,0.2799857321708005,1.625,2.4375,3.1875,16.494624044700593,10.525512391421438,2.0801932360312514,-2.0322758603435584,2.0544240860914393,-2.126443707968412,5.697929525423909,0.049881717463823146,2.6210368602518486,2.3607877514506095,546.0876253223264,11.543605595440512,8.381371844866452,8.381371844866452,7.7195453528128395,4.613430051544285,4.613430051544285,3.0986930961688386,3.0986930961688386,1.9591029223873324,1.9591029223873324,1.2927101546233108,1.2927101546233108,-1.9300000000000002,5884.2277512654,10.5832429991603,4.289049481140565,1.8772308667996151,89.69516162363053,15.57705782580294,6.7308167474994844,11.16387793838399,5.948339280986494,5.559266895052007,0,14.345615352810384,4.983978520947208,4.983978520947208,0,0,0,0,19.541084003790377,9.843390348640755,17.112217219370486,0,19.51903521063298,0,6.7308167474994844,18.94743140618802,16.68112415388837,0,0,11.29293437221419,5.948339280986494,0,0,37.83932653449952,11.467679701299534,0,0,11.121857258836364,0,11.16387793838399,0,119.04999999999998,0,4.794537184071822,0,36.96888757018009,5.647177220767728,0,10.894419722555895,0,0,14.951935562841623,15.57705782580294,6.633219954648526,0,21.610906163391284,8.555883356428993,5.603646017048795,0.029081658898127527,0,1.4342469765684052,0.2996825396825398,0,0.375,16,4,8,0,0,0,0,0,2,2,0,0,6,3,8,2,4,0,0,0,0,0,2.8370033058958124,2,-1.3318000000000003,55.59890000000001,0,1,1,1,0,4,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APAZONE,12.7721910430839,12.7721910430839,0.15930555555555515,-0.6096182917611495,0.7856488020836657,20,300.3620000000001,280.202,300.15862588,116,0,0.2610071418410461,-0.34683666302736393,0.34683666302736393,0.2610071418410461,1.1818181818181819,1.8636363636363635,2.5,16.19805705685323,10.03277758049707,2.501060205884408,-2.3506745212652316,2.3998507495967654,-2.515904605013785,6.2213934207956285,-0.13001671024042108,2.720924042496349,2.1749452813953205,680.7234211788236,16.016143379015546,13.328965602059158,13.328965602059158,10.451596160381722,7.498662278266255,7.498662278266255,5.939742374537686,5.939742374537686,3.960044698623429,3.960044698623429,2.8902438567776163,2.8902438567776163,-2.3699999999999997,103876.71717038311,14.562400483994145,5.119926717336136,1.9794669744097448,129.53716567319734,4.899909730850477,5.917906046161393,0,5.959554568743835,11.814359458703011,0,9.589074368143644,10.001317256590198,5.008912523954531,0,19.410925891078243,31.040744451236847,14.09534396535438,11.374772549367124,9.589074368143644,29.14868657681397,0,9.908822254805008,10.910310778797061,26.689117645233267,19.10425648930891,23.762552697081826,0,0,5.008912523954531,11.374772549367124,0,0,41.77808024760623,9.589074368143644,12.841643245852017,25.328831937239638,23.191505938020498,0,0,0,56.220000000000006,5.917906046161393,9.589074368143644,0,11.814359458703011,23.75514874103697,11.984273114623004,10.017825047909062,4.899909730850477,46.14191957012046,4.992404732635668,0,0,0,31.798912037037038,2.9144444444444444,2.4238843484924844,-0.4774773242630381,5.741426051902242,1.3526448727639204,3.938427001973629,3.6410719009826154,0.4375,22,0,6,0,2,2,2,1,0,1,1,0,4,0,6,2,2,0,1,1,0,1,3.3890192412068316,3,2.0642199999999997,84.69100000000005,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CANDESARTAN,11.819107040850612,11.819107040850612,0.19182162067776476,-1.0012415034137054,0.39211603092631026,11.06060606060606,440.4630000000001,420.3030000000002,440.15968850000013,164,0,0.33740345579272973,-0.47758226546440086,0.47758226546440086,0.33740345579272973,1.0303030303030303,1.8181818181818181,2.515151515151515,16.493529546631077,9.980637863418508,2.187223379733194,-2.1176807313094126,2.3066584248221917,-2.0752034505164603,6.010991005564673,0.06982802355645154,3.4850869274079743,1.5251377806690443,1424.913779430258,22.785881803630282,17.764844677386456,17.764844677386456,16.152198343190413,10.431793357197023,10.431793357197023,7.3843537881313175,7.3843537881313175,5.368645467570325,5.368645467570325,3.9097021341830134,3.9097021341830134,-4.529999999999999,64441627.146884084,20.376998277247036,8.54138068507916,3.8011577516793493,188.2256647663815,9.843390348640755,0,5.824404497999927,0,6.010464839586836,5.9693052879518484,4.567099647791355,9.893218992372859,4.983978520947208,5.098681808301038,54.59730361615449,46.173596003014566,5.563451491696996,29.748491297355013,14.637927532712576,17.002706723184374,0,30.175211976650374,0,13.4684936056032,6.606881964512918,77.85694073647171,0,28.52522381267775,4.736862953800049,0,6.010464839586836,0,47.85792662395585,6.544756405912575,0,22.845177367156435,66.73003775307771,0,33.54816040832343,0,118.81,5.9693052879518484,9.901064578912528,0,5.563451491696996,36.019909143244774,22.253805966787983,0,18.19910120538483,60.021773395174854,25.60811232885902,4.736862953800049,7.526671914284754,0,16.321108408023335,23.867942639699773,5.219779663989067,-0.40205808694420697,21.410886358503117,0,2.722335769110834,0,0.125,33,2,9,0,0,0,0,3,2,5,0,0,6,2,9,2,7,0,0,0,0,0,5.274172712277854,5,4.028600000000002,122.01299999999999,0,0,0,0,1,6,1,0,1,1,1,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CEFPROZIL,12.50232546684116,12.50232546684116,0.04612775048290918,-1.1737766963208884,0.5450750848987173,23.037037037037038,389.4330000000001,370.2810000000001,389.104541708,142,0,0.3524649575419636,-0.5079666252286738,0.5079666252286738,0.3524649575419636,1.3703703703703705,2.037037037037037,2.6296296296296298,32.16663699428788,10.007003122057691,2.536892714008591,-2.4898215911197816,2.403205147090832,-2.705642704292193,7.998452674290128,-0.15040615192853746,2.650886743043165,1.7379852245863512,849.0579977661422,19.71481399176481,14.455243421438135,15.271740002365862,12.84544301049907,8.235022449236084,9.283777239216741,6.144267539636927,7.249260045218875,4.400645295982389,5.702821522496789,3.048311777607252,4.366851103920452,-2.7799999999999994,907674.224364952,18.994733071859827,7.453069069184643,3.428942242947475,159.26557050154196,21.263510870849927,28.9041056176044,0,5.907179729351506,5.907179729351506,5.9693052879518484,14.48898409899412,4.794537184071822,0,11.761884949391115,24.284774350590983,30.193027358380103,5.752853606746789,0,24.596666341896878,29.545549696045974,0,10.216698334856808,5.733667477162185,24.381291670955285,5.752853606746789,53.2511038223363,0,5.749511833283905,11.050456081168516,0,5.749511833283905,11.761884949391115,50.06519651605024,14.383611552215466,0,18.52902952053558,47.6876523306393,0,0,0,132.96,35.24121921791952,24.596666341896878,0,11.446551146339738,16.88940962851305,0,40.92726295408803,19.075777413358384,0,5.316788604006331,5.733667477162185,0,1.389545222460987,37.731200476000815,20.925928537501857,6.934895997427564,-1.707545957093353,4.058473192205154,3.3947903863389417,1.7727121451580325,0,0.2777777777777778,27,5,8,0,2,2,2,1,0,1,3,0,6,4,9,2,5,0,1,1,0,0,5.243298427233225,3,0.7067000000000008,99.53370000000001,1,0,0,0,0,0,0,1,1,1,3,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CIPROFLOXACIN,14.607685185185183,14.607685185185183,0.1372078136810284,-1.2751022303881248,0.8932298763507216,18.125,331.34700000000004,313.2030000000001,331.13321965599994,126,0,0.3407230786793809,-0.4774970228339016,0.4774970228339016,0.3407230786793809,1.25,1.9583333333333333,2.5833333333333335,19.142215575449004,10.09018091417235,2.276383401328502,-2.297744100277086,2.3770727924665445,-2.4348915816481864,5.9325874482374825,0.0694556947879945,3.403898859383535,1.948598124702446,882.7602568968719,16.844570503761737,13.088143604314618,13.088143604314618,11.558550648063802,8.13388326683475,8.13388326683475,6.373312034026569,6.373312034026569,4.729110360732636,4.729110360732636,3.3138575734326077,3.3138575734326077,-2.41,672746.5705685618,15.137295119421712,5.592172599010578,2.4478616810646066,137.04307093590964,19.890325377488868,11.38067233274289,0,5.428790391900541,0,5.9693052879518484,4.794537184071822,9.184952231746642,0,0,0,24.974377382775238,43.80393423887614,11.204086992299825,14.291479626587348,22.55961649471647,0,9.883888251797686,0,18.88348407499998,31.07893535450078,39.933577617251544,0,0,15.64548872675735,10.077801322358383,0,0,41.82195795423421,0,5.817220841045894,29.241472750768796,23.124114892608116,0,10.902924932081056,0,74.57,17.215316520898284,19.08601681065917,0,16.991516535309753,24.293599804124977,25.93115605767717,12.263210640074686,6.06636706846161,9.467009378641832,5.316788604006331,0,16.43241047808012,0,25.714565710964518,12.6196285019594,0.15943609851348062,-1.755300643086537,3.07809812505249,3.290533509700176,2.9606282188163506,0,0.4117647058823529,24,2,6,1,1,2,0,1,1,2,0,0,4,2,7,2,3,1,1,2,0,0,3.5270986245819436,4,1.5833,88.47900000000006,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NITROFURANTOIN,11.060776486520535,11.060776486520535,0.11467498110355279,-0.6910429526748967,0.34574784602989994,15.647058823529411,238.15899999999996,232.11099999999996,238.033819292,88,0,0.4330616376402304,-0.3995922484094392,0.4330616376402304,0.3995922484094392,1.5294117647058822,2.2941176470588234,2.823529411764706,16.64845382511317,10.475059254627206,2.255993444824663,-2.020033667215906,2.1364965065990447,-2.235267456059034,6.016341790736579,-0.40173043096536326,2.8220175609935407,2.0702875864987447,519.7401440929854,12.41384908344359,8.322039827574615,8.322039827574615,8.0585506480638,4.456197331572841,4.456197331572841,3.0886593066695416,3.0886593066695416,1.8910596723837505,1.8910596723837505,1.160733316182176,1.160733316182176,-2.71,9165.91303810702,10.796107985957985,4.040253449723967,2.2746039733648105,93.83084397012485,4.417150937053347,11.468067454730246,5.7602474188744415,5.907179729351506,0,11.91529671419908,20.225644056843723,9.803449708026353,5.101407525739722,0,0,6.06636706846161,0,12.280967647996928,18.92953635401466,24.037077023085903,0,10.325701127960862,5.101407525739722,0,6.544756405912575,28.007299824563233,0,0,5.316788604006331,10.67871938593283,0,0,34.62987479990967,4.794537184071822,10.114318268765572,5.7602474188744415,21.65129259971629,0,0,0,118.05000000000001,22.745787492368255,19.703392636909214,0,12.305003824787017,0,17.289880171951456,6.06636706846161,0,5.316788604006331,5.101407525739722,4.417150937053347,4.775271872637944,0,31.496028911564625,16.882178183001596,0,-0.7686812116822026,1.848024507642563,1.11625,-0.1824055964978586,0,0.125,17,1,9,0,1,1,3,0,1,1,0,0,6,1,9,2,3,0,1,1,0,0,2.565824266697601,2,0.07349999999999995,53.20110000000001,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PENICILLIN V,12.249309527453466,12.249309527453466,0.1974881109851352,-1.0272801251688677,0.759069056624305,27.166666666666668,350.3960000000001,332.25200000000007,350.09364267599994,128,0,0.3273993847028879,-0.48378793569582257,0.48378793569582257,0.3273993847028879,1.3333333333333333,2,2.625,32.1669062359869,9.958704938817503,2.636571560994235,-2.4305571735518194,2.5020643800318805,-2.704619056825604,8.013146886456171,-0.16073452555524415,2.7975240095375007,1.585949621534698,678.3051601160009,17.48276318419594,13.261577578022788,14.078074158950514,11.309367635193635,7.510880360973086,8.39053317222798,6.245058385963449,8.015943525336011,4.104555442894086,5.676086037741568,3.026117698574494,4.651514288183821,-2.22,216942.3918916141,16.631264146178772,6.0100027114767025,2.8151897888677238,142.8943131174155,20.06008868349756,23.207066304548565,6.606881964512918,5.907179729351506,5.907179729351506,5.9693052879518484,9.589074368143644,4.794537184071822,0,11.761884949391115,18.19910120538483,25.980208536304467,4.747022453217559,0,24.227001900856216,29.545549696045974,0,10.216698334856808,0,36.05205132386347,6.606881964512918,30.33183534230805,0,5.749511833283905,10.05365155780638,0,5.749511833283905,11.761884949391115,56.601560761341176,14.383611552215466,0,13.847474399381248,30.33183534230805,0,0,0,95.94000000000001,28.707189128816832,19.490138947056174,0,17.88793450683316,5.749511833283905,0,16.66179468024159,38.112942673227685,6.06636706846161,5.316788604006331,4.736862953800049,4.741292705927897,1.3910608873816845,37.01686932709222,11.636230884817124,0,-1.2318183271831695,7.31161293151324,0,3.384751590450995,0,0.4375,24,2,7,0,2,2,2,1,0,1,3,0,5,2,8,2,5,0,2,2,0,0,4.1647476089091535,3,0.6970999999999998,87.59550000000004,1,0,0,0,0,0,0,0,1,1,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SULFISOXAZOLE,12.034654195011338,12.034654195011338,0.1158824640967504,-3.678564814814814,0.8241959038664723,11.444444444444445,267.31,254.20599999999996,267.067762276,96,0,0.26375397675254864,-0.3987277171274377,0.3987277171274377,0.26375397675254864,1.2222222222222223,1.8333333333333333,2.3333333333333335,32.233271168179364,10.27852201463451,2.1822827290620093,-2.0524150655609903,2.2150112398370765,-2.126776767901063,7.923164501696421,0.4298413396810094,2.610870416113322,2.327592361324992,659.3419266315426,13.336498814253964,9.96695810330354,10.783454684231266,8.39868403267067,5.211929092254895,6.695092339849286,3.8966429817300456,5.579045223139565,2.574622477876861,3.921514589939969,1.3384655134836343,2.3851377194804297,-2.0199999999999996,11425.168940911897,12.437269065941917,4.337583644907168,2.3030302240964393,104.83424387818272,10.256762414135533,0,0,5.884182201861008,10.023291153407584,0,0,13.139891848781026,0,0,5.156663257125445,38.112942673227685,11.250837766380558,10.589411470366237,12.940891921302285,21.594859629952154,0,5.156663257125445,0,18.742957874899023,10.455762341614273,35.5228477603919,0,0,10.455762341614273,11.57156847654457,0,0,13.574460241454382,10.023291153407584,13.847474399381248,11.257379486545457,33.68404668633756,0,0,0,98.22,10.023291153407584,8.417796984328938,0,10.779665677378784,16.944765761229018,0,24.26546827384644,13.847474399381248,0,9.878758121577533,10.256762414135533,31.32584270282187,0,0.1158824640967504,3.6861661207692955,7.3114692180948495,0.12900462962962966,5.895401549508692,0,3.4647981298937287,-3.678564814814814,0.18181818181818182,18,3,6,0,0,0,0,1,1,2,0,0,5,2,7,1,3,0,0,0,0,0,2.9970941604299726,2,1.67444,67.63990000000003,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AMISULPRIDE,12.609648526077098,12.609648526077098,0.03055453199798408,-3.52197461813646,0.7023165228263907,18.28,369.4870000000002,342.2710000000001,369.172227344,140,0,0.2546468350256778,-0.4958422275250794,0.4958422275250794,0.2546468350256778,1.4,2.12,2.72,32.22787257727126,10.126661708033309,2.252823864461709,-2.228087652604681,2.290642328848115,-2.396906122468913,7.911293334947569,0.09378873743476257,3.0607985209939645,2.241239295541135,733.6536618070231,18.61251969619286,15.040496811697064,15.85699339262479,11.834065645098947,8.560922822736803,10.213188049056956,6.128407517004095,8.3750799440283,4.695141381205592,6.478895417545322,3.195197371991156,4.2216534358466795,-1.8,372275.74171293294,19.52374837784304,8.052660123966941,4.243964693315342,148.9899874864918,15.787319034968565,5.749511833283905,9.837253136417502,0,5.907179729351506,0,9.694446914922299,8.417796984328938,0,0,13.847474399381248,31.997523126138777,18.652964303522147,29.008972389922654,17.949197122200808,21.431819140452568,0,10.216698334856808,0,37.626441949899004,38.23058784292424,17.696185628620217,0,5.749511833283905,15.787319034968565,5.687386274683562,5.749511833283905,0,57.76364763944093,9.837253136417502,0,37.04710632100208,17.028217612440994,0,0,0,101.73,9.837253136417502,13.212334168400758,0,33.55586641128053,12.586597235060536,25.931156057677168,26.166268877891376,0,0,17.140435534547432,10.470530430962235,29.588389488230757,0,14.905944297472077,2.8998145786092215,6.111130026428999,-0.17206800621483143,3.020843267090786,2.1675766841784156,6.157749721368498,-2.0960467238305895,0.5882352941176471,25,3,7,0,1,1,1,1,0,1,1,0,6,2,8,1,7,0,1,1,0,1,6.288724401304836,2,1.2851000000000006,97.73540000000006,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PALIPERIDONE,13.398204666203737,13.398204666203737,0.0023748735031206003,-0.6413589845578542,0.6902887957170618,20.29032258064516,426.49200000000025,399.2760000000002,426.206718944,164,0,0.2565554948493981,-0.3851715130767665,0.3851715130767665,0.2565554948493981,1.2258064516129032,2.032258064516129,2.838709677419355,19.14214880918696,9.911977065084585,2.2647118293617945,-2.31020563467573,2.3248309005363117,-2.3739325293454376,5.794451545647626,0.1293942616182227,3.1769648222021667,1.239667270275592,1163.573356693954,21.53480494807372,17.6812414080638,17.6812414080638,15.008040390846983,11.064631058255014,11.064631058255014,8.722993143887885,8.722993143887885,6.770434872129037,6.770434872129037,4.976742477186207,4.976742477186207,-2.579999999999999,18087426.530102886,20.32979285221992,8.163633643455372,3.784882514168512,179.03353084764743,14.529532062664531,17.745591726794125,5.583020141642242,0,5.559266895052007,0,9.361636831863176,9.374393568622027,0,0,5.156663257125445,64.25009226306904,41.7173896274584,5.693927994848461,14.020037379488874,10.969244356107037,0,19.607651156714486,0,57.594474154142944,19.634269217737724,57.14583810494839,0,0,5.559266895052007,4.39041504767482,0,0,44.34844776929292,12.965578028838586,12.740958040736519,60.48087090500758,27.51673332643,0,10.969244356107037,0,84.39,6.103966387748303,14.291479626587348,0,11.3764877360979,36.711730337568156,61.234265782374464,12.13273413692322,10.633466716252965,6.923737199690624,15.04055150892313,4.523094936973348,20.381401347373625,0,19.877125223455387,15.267085009843083,2.898062477991057,0.48856540222542555,4.58054630301087,3.3796144632623992,5.1275997728381535,0,0.5217391304347826,31,1,7,0,2,2,0,1,2,3,1,0,6,1,8,4,4,0,1,1,0,1,5.3537090610600355,5,3.081320000000002,113.51380000000005,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
